Gen,BestScore,BestWeights
1,0.36999999999999994,"[191.16, 126.56, 20.02, 21.38, 15.0, -10.0]"
2,0.735,"[191.16, 126.56, 27.247723884617635, 21.38, 15.0, -10.0]"
